,X,Y,Z,U,V,W
1 days 13:36:40,4772.059494373515,-1324.9450974196563,4841.024420603028,4.472700433738723,5.384557610553522,-2.9237167895347804
1 days 13:38:20,5189.890402150527,-779.6378855396135,4520.198849671808,3.8755689673130984,5.510708223321085,-3.4863883773227715
1 days 13:40:00,5545.625085157074,-225.00276778242468,4145.141108668976,3.232012557263969,5.570932020529248,-4.007277875400637
1 days 13:41:40,5835.00100524413,332.32479984510985,3720.3459478335235,2.549711806399588,5.564496762888872,-4.4801362703272085
1 days 13:43:20,6054.547725223447,885.674929373951,3250.9060493019347,1.8368230958547302,5.491465358151069,-4.899279520329172
1 days 13:45:00,6201.630606969772,1428.4248627965956,2742.450469316873,1.1018811696813031,5.3526993687090565,-5.25966143866143
1 days 13:46:40,6274.483024708878,1954.0768489743332,2201.0791179602106,0.3536997129324382,5.149852942247376,-5.556937124031588
1 days 13:48:20,6272.229299760197,2456.3383804682585,1633.2880214348088,-0.39873801445425133,4.8853557768321965,-5.787520948552826
1 days 13:50:00,6194.896020951607,2929.1968288205226,1045.8927086678184,-1.1463876677122886,4.562386651246132,-5.948633214304242
1 days 13:51:40,6043.412377954993,3366.9941252634503,445.94380629462904,-1.8802592492648094,4.184834969613433,-6.038338094421545
1 days 13:53:20,5819.599417917562,3764.494050423726,-159.3568293467352,-2.591527972330192,3.757254032396608,-6.055568952415578
1 days 13:55:00,5526.14731986761,4116.947176257006,-762.7457564796808,-3.271648051478868,3.284802573884508,-6.00014240333145
1 days 13:56:40,5166.582902541559,4420.146976561758,-1356.9844955107806,-3.912458018041958,2.773180335246722,-5.872759613457835
1 days 13:58:20,4745.224998192217,4670.4813787977755,-1934.9494519778866,-4.5062846692733975,2.2285534406926337,-5.67499505740448
1 days 14:00:00,4267.13210426462,4864.974602361207,-2489.7162985374193,-5.046035215592097,1.6574770156007879,-5.4092737976759215
1 days 14:01:40,3738.0387864959325,5001.322591507438,-3014.645013416652,-5.525284122399278,1.066810307510292,-5.078836502099852
1 days 14:03:20,3164.285614730112,5077.918794943137,-3503.458549266974,-5.938347180676353,0.4636311490823104,-4.687694677534686
1 days 14:05:00,2552.742522137498,5093.871675179927,-3950.316760849926,-6.280345001525896,-0.14485067893805534,-4.240577167335007
1 days 14:06:40,1910.7239064778964,5049.013618503215,-4349.8863905199205,-6.547256566342089,-0.7513823725400781,-3.7428670182844486
1 days 14:08:20,1245.9026656812628,4943.900977761165,-4697.40175706021,-6.73595909774214,-1.3487519619651953,-3.2005344077501703
1 days 14:10:00,566.2166942990318,4779.805556557652,-4988.721028127506,-6.84425860442798,-1.9298736122377629,-2.6200613423730927
1 days 14:11:40,-120.22286799346102,4558.698391639644,-5220.3725221783925,-6.870908133595783,-2.4878658496150874,-2.0083656747372047
1 days 14:13:20,-805.2290531861566,4283.224846144164,-5389.595121736713,-6.81561670123531,-3.0161297713873263,-1.3727185604503365
1 days 14:15:00,-1480.6324848371028,3956.6735033735717,-5494.368831094955,-6.679048121482185,-3.5084194696704087,-0.7206635949052251
1 days 14:16:40,-2138.3786117000504,3582.93646916718,-5533.438252553063,-6.462810631966224,-3.958911567812827,-0.05993047415764672
1 days 14:18:20,-2770.619134717964,3166.4650374932817,-5506.326700917534,-6.169438464777385,-4.362267004101134,0.6016482492703086
1 days 14:20:00,-3369.805385750093,2712.217011532704,-5413.342208553948,-5.802363911061495,-4.713691223355561,1.2562252881051985
1 days 14:21:40,-3928.774443547887,2225.600912680083,-5255.574869850332,-5.36588275386245,-5.00898686883861,1.8960229214350655
1 days 14:23:20,-4440.835220013499,1712.4122581447427,-5034.885152995173,-4.865109289666379,-5.244603846874343,2.5134216255232595
1 days 14:25:00,-4899.846043050389,1178.7682209466147,-4753.884369554051,-4.305925465386625,-5.417681872698548,3.1010443250942243
1 days 14:26:40,-5300.290006607181,631.0350417076205,-4415.905338531431,-3.694918365640347,-5.526088690964883,3.6518439087026855
1 days 14:28:20,-5637.34068746836,75.75537098819079,-4024.966166745287,-3.039312270940628,-5.568450247647149,4.159185430093165
1 days 14:30:00,-5906.923194760473,-480.4305449954116,-3585.7237537082387,-2.346888122188743,-5.544174181738812,4.616929554887703
1 days 14:31:40,-6105.764569766346,-1030.8620509681052,-3103.4216242098614,-1.6258983613252502,-5.453464356901783,5.019509079651338
1 days 14:33:20,-6231.436985248951,-1568.939827222236,-2583.8275255824624,-0.8849692633538753,-5.297326083519116,5.362003644114108
1 days 14:35:00,-6282.389525896639,-2088.204125681432,-2033.1669512505791,-0.13300040430234117,-5.077561544778173,5.640205320135359
1 days 14:36:40,-6257.970401516676,-2582.415464763442,-1458.0471574687156,0.620946737233705,-4.796753648149019,5.850678665684708
1 days 14:38:20,-6158.437446219949,-3045.6298256615446,-865.3791642436629,1.367760052247263,-4.458239922942907,5.990809370270341
1 days 14:40:00,-5984.9571786301685,-3472.2738477141224,-262.2917344453031,2.0983956648972666,-4.066073604159412,6.058843659855194
1 days 14:41:40,-5739.592560430508,-3857.212613903632,343.9541986745091,2.8039926672393634,-3.624975775288849,6.053914630035379
1 days 14:43:20,-5425.278229293253,-4195.814867968466,946.0569702399566,3.4759909868825765,-3.140274911662584,5.976056453765425
1 days 14:45:00,-5045.785690862233,-4484.009245400454,1536.7624967965176,4.106240788159394,-2.617839826547292,5.826205129746128
1 days 14:46:40,-4605.676029340529,-4718.335477697625,2108.955633378518,4.68710997819407,-2.0640019333569213,5.606185749632981
1 days 14:48:20,-4110.243532279554,-4895.9861143760345,2655.7471614713445,5.211580817118818,-1.4854729469554289,5.318686908992177
1 days 14:50:00,-3565.4504756332753,-5014.8400983462525,3170.5577365480895,5.673337118147819,-0.8892580958006008,4.967223385182089
1 days 14:51:40,-2977.851527158633,-5073.487980036748,3647.1996210143916,6.066842315195114,-0.28256396915288046,4.556086286712738
1 days 14:53:20,-2354.5142627612827,-5071.247180137675,4079.9498603808615,6.387402638583959,0.3272913332097556,4.090285322294302
1 days 14:55:00,-1702.9302209487826,-5008.1686463936585,4463.620307471775,6.631220526874766,0.9329715516650313,3.5754802176698086
1 days 14:56:40,-1030.925244205922,-4885.034264106684,4793.617652800275,6.795433151458055,1.5272099820114464,3.017908039506467
1 days 14:58:20,-346.5624150330626,-4703.345228599932,5065.998362298445,6.8781403626068505,2.102898161001565,2.4243019750345294
1 days 15:00:00,341.9528909997416,-4465.302524041452,5277.513161333497,6.878419419617229,2.6531668889846367,1.8018095008836073
1 days 15:01:40,1026.3732397199212,-4173.778358534644,5425.644930601139,6.796329225471207,3.171466497881299,1.1579040368498383
1 days 15:03:20,1698.5048432739818,-3832.281345306299,5508.636311825566,6.63290369823869,3.6516385743593722,0.5002986521630703
1 days 15:05:00,2350.306486458295,-3444.9129060759697,5525.5095794017825,6.390134944956813,4.087985863705116,-0.16314531164914398
1 days 15:06:40,2973.981987664178,-3016.3191451597118,5476.076819719336,6.0709478519594064,4.4753335575905275,-0.8245058737248414
1 days 15:08:20,3562.073849567458,-2551.634390690088,5360.941460434425,5.6791644413495135,4.809087928599744,-1.475892196324058
1 days 15:10:00,4107.5489145672655,-2056.4219063551745,5181.4909626054905,5.219461371920007,5.085286559380844,-2.109531639798089
1 days 15:11:40,4603.8831192327725,-1536.6068992555345,4939.880114439579,4.697316669055308,5.3006448325887305,-2.7178600989687696
1 days 15:13:20,5045.1370057180675,-998.4083687562108,4639.006507324307,4.11895074448624,5.452594041553461,-3.293606827096763
1 days 15:15:00,5426.028101589225,-448.26415105452503,4282.476074836951,3.4912558925558494,5.539314133983565,-3.8298812078971545
1 days 15:16:40,5741.9930060805345,107.24349049123322,3874.5620124027278,2.8217210239098685,5.559757726722912,-4.320252940681962
1 days 15:18:20,5989.243988299369,661.4677992400834,3420.153568332013,2.1183445092414908,5.513666640587785,-4.758832018110461
1 days 15:20:00,6164.814458013071,1207.7751101559872,2924.6996820432414,1.3895435939440786,5.401579146911404,-5.140340534735943
1 days 15:21:40,6266.5966116549625,1739.626237557965,2394.142821822794,0.6440525809576089,5.224827536051789,-5.460181321172475
1 days 15:23:20,6293.36746619371,2250.6536130941263,1834.8494962899194,-0.10918021515134745,4.985526071192042,-5.71449648887185
1 days 15:25:00,6244.805003082807,2734.7401065582267,1253.53193950815,-0.8611046851316373,4.6865475700174555,-5.9002194303178905
1 days 15:26:40,6121.492759366426,3186.0916992397906,657.1686751716694,-1.6026791797146769,4.331490793230573,-6.015114972494754
1 days 15:28:20,5924.9130172181685,3599.309480237301,52.91788742300775,-2.3249865434775394,3.924635811457338,-6.057809877012958
1 days 15:30:00,5657.429215238752,3969.453790007203,-551.9678438905822,-3.0193443360259113,3.470891697550834,-6.0278105257414705
1 days 15:31:40,5322.256366068696,4292.105208740602,-1150.2315951642613,-3.677416376759826,2.9757330701654903,-5.925508832349942
1 days 15:33:20,4923.4213622290645,4563.417123115684,-1734.699663806264,-4.291316194920151,2.445130348633771,-5.752175318420324
1 days 15:35:00,4465.713668014577,4780.16128595112,-2298.367892190034,-4.8537037855681335,1.8854738536480815,-5.50994048458396
1 days 15:36:40,3954.6249018463454,4939.766406092738,-2834.487826149822,-5.357876157960816,1.3034907161042206,-5.201763639752779
1 days 15:38:20,3396.2826599332816,5040.346998081186,-3336.6458425672145,-5.797844563585026,0.7061617133557387,-4.831392299625628
1 days 15:40:00,2797.3738732471747,5080.7248363439985,-3798.8411657474326,-6.168404362411364,0.10063263101749807,-4.403310188480898
1 days 15:41:40,2165.0653186793747,5060.4408705994465,-4215.555037648774,-6.465190551212331,-0.5058709651036627,-3.9226790548187886
1 days 15:43:20,1506.9153109361177,4979.758915386913,-4581.816673686479,-6.684724371919581,-1.1061318528428865,-3.39527093535647
1 days 15:45:00,830.7853563774862,4839.660750301857,-4893.259478532129,-6.82444639803659,-1.6930233528805507,-2.827397664266104
1 days 15:46:40,144.74483139615748,4641.832622949394,-5146.172330087479,-6.882740249393745,-2.259592464807226,-2.2258327507710796
1 days 15:48:20,-543.0218473934343,4388.644508699415,-5337.5408772639685,-6.858944662902311,-2.7991356504993483,-1.5977334462257524
1 days 15:50:00,-1224.3131587585394,4083.1207205048954,-5465.082537404173,-6.7533562976621715,-3.3052743184359934,-0.9505566716872105
1 days 15:51:40,-1891.0038116793512,3728.904803514992,-5527.271766792033,-6.567223111051743,-3.772022524059887,-0.29197718405345474
1 days 15:53:20,-2535.141339220172,3330.2159205748126,-5523.357902978031,-6.302728492184792,-4.19385360938243,0.370199501676321
1 days 15:55:00,-3149.036402368235,2891.8010694861014,-5453.373857422405,-5.962967845041134,-4.565759214957982,1.028120806049896
1 days 15:56:40,-3725.3544643702617,2418.8790752992104,-5318.136388051135,-5.551915425011765,-4.883306473095613,1.6739755005862498
1 days 15:58:20,-4257.1997966608,1917.0819163102594,-5119.237965813142,-5.0743848118943236,-5.1426877776004725,2.3000781320065937
1 days 16:00:00,-4738.198807804618,1392.388300591304,-4859.029335923352,-4.535978565628587,-5.340767512501181,2.898957514106326
1 days 16:01:40,-5162.5744991072015,851.0560703812934,-4540.594528970966,-3.943032109728652,-5.475121178602003,3.463440600624025
1 days 16:03:20,-5525.217955612785,299.5476459085288,-4167.7158711564,-3.3025455637334695,-5.544069554308672,3.9867390849951136
